,id,idade,sexo,anos_estudo,cor/raca,salario,estado_civil,regiao
28983,32289001101.0,40,homem,8.0,Parda,8820.0,0.0,sudeste
28984,32289002101.0,44,homem,15.0,Branca,30000.0,1.0,sudeste
28985,32289002102.0,39,mulher,11.0,Branca,30000.0,1.0,sudeste
28986,32289003101.0,39,homem,8.0,Parda,7204.80029296875,1.0,sudeste
28987,32289003102.0,39,mulher,11.0,Branca,,1.0,sudeste
28988,32289004101.0,58,homem,11.0,Branca,3564.0,1.0,sudeste
28989,32289004102.0,59,mulher,11.0,Parda,,1.0,sudeste
28990,32289004103.0,35,mulher,11.0,Parda,6667.919921875,0.0,sudeste
28991,32289004104.0,27,mulher,6.0,Branca,,0.0,sudeste
28992,32289004105.0,21,homem,12.0,Parda,7128.0,0.0,sudeste
28993,32289004107.0,44,homem,6.0,Branca,,0.0,sudeste
28994,32289005101.0,46,homem,11.0,Parda,3990.0,1.0,sudeste
28995,32289005102.0,31,mulher,5.0,Branca,,1.0,sudeste
28996,32289006101.0,55,homem,12.0,Parda,9408.0,1.0,sudeste
28997,32289006102.0,51,mulher,12.0,Parda,,1.0,sudeste
28998,32289006103.0,23,homem,11.0,Parda,2254.0,0.0,sudeste
28999,32289007101.0,32,homem,5.0,Parda,5940.0,1.0,sudeste
29000,32289007102.0,26,mulher,7.0,Parda,,1.0,sudeste
29001,32289009101.0,52,mulher,11.0,Parda,147.0,0.0,sudeste
29002,32289009102.0,21,homem,11.0,Branca,,0.0,sudeste
29003,32289012102.0,53,mulher,12.0,Branca,3564.0,0.0,sudeste
29004,32289012103.0,25,mulher,11.0,Parda,,0.0,sudeste
29005,32289012104.0,23,mulher,11.0,Parda,1782.0,0.0,sudeste
29006,32289013101.0,51,mulher,11.0,Branca,1018.5,0.0,sudeste
29007,32289013102.0,27,mulher,11.0,Branca,,0.0,sudeste
29008,32289013104.0,30,homem,13.0,Parda,11038.599609375,0.0,sudeste
29009,32290303101.0,28,homem,9.0,Parda,35640.0,1.0,sudeste
29010,32290303102.0,27,mulher,10.0,Parda,,1.0,sudeste
29011,32290304101.0,29,homem,5.0,Branca,14256.0,1.0,sudeste
29012,32290304102.0,28,mulher,11.0,Parda,202.0,1.0,sudeste
29013,32290306101.0,25,homem,5.0,Parda,7204.80029296875,1.0,sudeste
29014,32290306102.0,25,mulher,8.0,Branca,999999.0,1.0,sudeste
29015,32290307101.0,48,mulher,5.0,Preta,5354.400390625,0.0,sudeste
29016,32290308101.0,44,homem,7.0,Parda,-1.0,1.0,sudeste
29017,32290308102.0,43,mulher,11.0,Parda,5244.0,1.0,sudeste
29018,32290308103.0,21,mulher,11.0,Branca,,0.0,sudeste
29019,32290308105.0,33,homem,7.0,Parda,,0.0,sudeste
29020,32290310101.0,23,homem,9.0,Branca,2090.0,1.0,sudeste
29021,32290310102.0,23,mulher,10.0,Parda,,1.0,sudeste
29022,32290311101.0,26,homem,11.0,Branca,9120.0,1.0,sudeste
29023,32290311102.0,27,mulher,10.0,Parda,,1.0,sudeste
29024,32290312101.0,45,homem,5.0,Branca,7128.0,1.0,sudeste
29025,32290312102.0,36,mulher,5.0,Parda,,1.0,sudeste
29026,32290313101.0,53,mulher,5.0,Branca,5524.2001953125,0.0,sudeste
29027,32290313102.0,56,mulher,5.0,Branca,,0.0,sudeste
29028,32291101101.0,41,homem,11.0,Branca,3136.0,1.0,sudeste
29029,32291101102.0,36,mulher,15.0,Preta,9504.0,1.0,sudeste
29030,32291101103.0,20,homem,13.0,Preta,20580.0,0.0,sudeste
29031,32291102101.0,52,homem,11.0,Parda,5409.599609375,1.0,sudeste
29032,32291102102.0,42,mulher,5.0,Branca,4848.0,1.0,sudeste
29033,32291103101.0,46,mulher,11.0,Parda,,0.0,sudeste
29034,32291103102.0,23,homem,9.0,Branca,,0.0,sudeste
29035,32291104102.0,56,mulher,15.0,Branca,36288.0,0.0,sudeste
29036,32291104103.0,31,mulher,15.0,Branca,23760.0,0.0,sudeste
29037,32291104104.0,26,homem,5.0,Branca,6120.0,0.0,sudeste
29038,32291106102.0,59,mulher,11.0,Branca,,0.0,sudeste
29039,32291106103.0,29,mulher,11.0,Parda,,0.0,sudeste
29040,32291106104.0,25,homem,8.0,Parda,,0.0,sudeste
29041,32291108101.0,51,mulher,12.0,Branca,,0.0,sudeste
29042,32291108102.0,29,homem,9.0,Parda,8316.0,0.0,sudeste
29043,32291108103.0,26,mulher,11.0,Parda,,0.0,sudeste
29044,32291109101.0,53,homem,5.0,Parda,3564.0,1.0,sudeste
29045,32291109102.0,51,mulher,5.0,Branca,,1.0,sudeste
29046,32291109103.0,28,homem,8.0,Parda,,0.0,sudeste
29047,32291111101.0,42,homem,5.0,Parda,10260.0,1.0,sudeste
29048,32291111102.0,41,mulher,6.0,Branca,5184.0,1.0,sudeste
29049,32291111103.0,21,homem,11.0,Parda,4222.75,0.0,sudeste
29050,32291112101.0,40,mulher,10.0,Parda,,1.0,sudeste
29051,32291112102.0,24,homem,11.0,Parda,2091.89990234375,1.0,sudeste
29052,32291113101.0,44,homem,5.0,Parda,9120.0,1.0,sudeste
29053,32291113102.0,26,mulher,8.0,Parda,3420.0,1.0,sudeste
29054,32292001101.0,38,homem,5.0,Parda,,1.0,sudeste
29055,32292001102.0,39,mulher,11.0,Parda,,1.0,sudeste
29056,32292002102.0,51,mulher,5.0,Branca,,0.0,sudeste
29057,32292003101.0,51,homem,11.0,Parda,73200.0,1.0,sudeste
29058,32292003102.0,44,mulher,11.0,Indigena,29280.0,1.0,sudeste
29059,32292003103.0,27,homem,11.0,Indigena,,0.0,sudeste
29060,32292003104.0,21,mulher,11.0,Branca,,0.0,sudeste
29061,32292003109.0,23,mulher,11.0,Parda,6576.599609375,0.0,sudeste
29062,32292003110.0,43,homem,15.0,Parda,,0.0,sudeste
29063,32292004101.0,37,mulher,11.0,Branca,6868.80029296875,0.0,sudeste
29064,32292004102.0,27,homem,11.0,Branca,26700.0,0.0,sudeste
29065,32292005101.0,29,homem,5.0,Parda,,1.0,sudeste
29066,32292005102.0,22,mulher,11.0,Preta,,1.0,sudeste
29067,32292006101.0,43,homem,5.0,Branca,10170.0,1.0,sudeste
29068,32292006102.0,39,mulher,12.0,Branca,,1.0,sudeste
29069,32292007101.0,60,mulher,5.0,Preta,5341.0498046875,0.0,sudeste
29070,32292008101.0,49,homem,6.0,Parda,7560.0,1.0,sudeste
29071,32292008102.0,47,mulher,7.0,Parda,5378.400390625,1.0,sudeste
29072,32292009101.0,56,homem,5.0,Parda,8064.0,1.0,sudeste
29073,32292009102.0,57,mulher,5.0,Parda,0.0,1.0,sudeste
29074,32292011101.0,27,homem,6.0,Branca,10848.0,1.0,sudeste
29075,32292011102.0,22,mulher,9.0,Preta,8193.599853515625,1.0,sudeste
29076,32292012101.0,36,mulher,6.0,Branca,5179.2001953125,0.0,sudeste
29077,32292013102.0,57,mulher,5.0,Preta,,0.0,sudeste
29078,32292013103.0,25,homem,14.0,Preta,10659.599609375,0.0,sudeste
29079,32292013104.0,21,homem,11.0,Parda,1484.5800170898438,0.0,sudeste
29080,32293802101.0,59,homem,5.0,Branca,,1.0,sudeste
29081,32293802102.0,52,mulher,5.0,Branca,0.0,1.0,sudeste
29082,32293802103.0,23,homem,11.0,Branca,11010.7197265625,0.0,sudeste
29083,32293805102.0,57,mulher,5.0,Branca,1394.39990234375,0.0,sudeste
29084,32293806101.0,45,homem,11.0,Branca,11424.0,1.0,sudeste
29085,32293806102.0,39,mulher,11.0,Parda,3001.60009765625,1.0,sudeste
29086,32293808101.0,28,homem,11.0,Branca,7476.0,1.0,sudeste
29087,32293808102.0,26,mulher,11.0,Branca,,1.0,sudeste
29088,32293809101.0,46,homem,11.0,Branca,7970.400390625,1.0,sudeste
29089,32293809102.0,39,mulher,11.0,Branca,2904.0,1.0,sudeste
29090,32293810101.0,50,homem,11.0,Amarela,32400.0,1.0,sudeste
29091,32293810102.0,36,mulher,8.0,Branca,4536.0,1.0,sudeste
29092,32293811101.0,45,mulher,10.0,Branca,,0.0,sudeste
29093,32293811102.0,41,homem,8.0,Branca,8193.0,0.0,sudeste
29094,32293812101.0,34,mulher,14.0,Branca,6696.0,0.0,sudeste
29095,32293813101.0,29,homem,13.0,Parda,8463.0,0.0,sudeste
29096,32294602101.0,55,homem,11.0,Branca,999999.0,0.0,sudeste
29097,32294602102.0,27,homem,11.0,Branca,10281.599609375,0.0,sudeste
29098,32294602103.0,23,mulher,11.0,Parda,,0.0,sudeste
29099,32294604101.0,45,homem,5.0,Branca,,0.0,sudeste
29100,32294605101.0,32,homem,5.0,Parda,53400.0,1.0,sudeste
29101,32294605102.0,32,mulher,15.0,Parda,,1.0,sudeste
29102,32294606101.0,51,mulher,11.0,Branca,15247.439453125,0.0,sudeste
29103,32294606102.0,21,homem,,Branca,1045.43994140625,0.0,sudeste
29104,32294607101.0,45,homem,11.0,Parda,35675.640625,1.0,sudeste
29105,32294607102.0,38,mulher,11.0,Branca,7866.7197265625,1.0,sudeste
29106,32294607103.0,21,homem,11.0,Branca,10199.5205078125,0.0,sudeste
29107,32294608101.0,59,homem,12.0,Parda,7076.16015625,0.0,sudeste
29108,32294609101.0,52,homem,5.0,Branca,21384.0,1.0,sudeste
29109,32294609102.0,53,mulher,11.0,Branca,,1.0,sudeste
29110,32294610101.0,42,homem,7.0,Branca,-1.0,1.0,sudeste
29111,32294610102.0,42,mulher,5.0,Branca,2592.0,1.0,sudeste
29112,32294610103.0,20,mulher,10.0,Branca,453.5999755859375,0.0,sudeste
29113,32294612101.0,24,homem,7.0,Branca,3142.7998046875,1.0,sudeste
29114,32294612102.0,20,mulher,7.0,Parda,,1.0,sudeste
29115,32294613103.0,39,homem,7.0,Parda,,0.0,sudeste
29116,32295401101.0,53,homem,8.0,Branca,37380.0,1.0,sudeste
29117,32295401102.0,49,mulher,11.0,Branca,,1.0,sudeste
29118,32295401103.0,24,homem,15.0,Branca,12257.2802734375,0.0,sudeste
29119,32295402101.0,47,homem,5.0,Branca,6720.0,1.0,sudeste
29120,32295402102.0,51,mulher,5.0,Parda,,1.0,sudeste
29121,32295404102.0,20,mulher,11.0,Parda,,0.0,sudeste
29122,32295406101.0,33,homem,11.0,Branca,8568.0,1.0,sudeste
29123,32295406102.0,25,mulher,11.0,Branca,,1.0,sudeste
29124,32295407101.0,48,homem,12.0,Branca,12545.279296875,1.0,sudeste
29125,32295407102.0,41,mulher,10.0,Branca,,1.0,sudeste
29126,32295410101.0,37,homem,11.0,Branca,22680.0,1.0,sudeste
29127,32295410102.0,33,mulher,5.0,Parda,,1.0,sudeste
29128,32295411101.0,30,homem,11.0,Parda,,0.0,sudeste
29129,32295411102.0,53,homem,12.0,Parda,,0.0,sudeste
29130,32295411103.0,53,mulher,12.0,Parda,,0.0,sudeste
29131,32295411104.0,23,homem,11.0,Parda,2232.0,0.0,sudeste
29132,32295411105.0,21,homem,8.0,Branca,13392.0,0.0,sudeste
29133,32295412101.0,28,mulher,15.0,Branca,15120.0,0.0,sudeste
29134,32296204101.0,42,homem,11.0,Branca,2136.0,1.0,sudeste
29135,32296204102.0,40,mulher,9.0,Branca,6720.0,1.0,sudeste
29136,32296205101.0,55,homem,8.0,Branca,1792.0,0.0,sudeste
29137,32296206101.0,46,homem,11.0,Parda,13816.3203125,1.0,sudeste
29138,32296206102.0,45,mulher,5.0,Parda,1512.0,1.0,sudeste
29139,32296206103.0,21,mulher,11.0,Parda,6227.2001953125,0.0,sudeste
29140,32296207101.0,43,homem,15.0,Branca,116100.0,1.0,sudeste
29141,32296207102.0,41,mulher,15.0,Parda,18716.400024414062,1.0,sudeste
29142,32296208101.0,57,homem,14.0,Branca,,1.0,sudeste
29143,32296208102.0,56,mulher,5.0,Branca,,1.0,sudeste
29144,32296209102.0,22,mulher,11.0,Branca,5378.400390625,0.0,sudeste
29145,32296211102.0,58,mulher,15.0,Branca,,0.0,sudeste
29146,32296212101.0,41,mulher,11.0,Branca,2790.0,0.0,sudeste
29147,32296213101.0,55,homem,10.0,Branca,999999.0,1.0,sudeste
29148,32296213102.0,46,mulher,11.0,Branca,10899.83984375,1.0,sudeste
29149,32297001101.0,24,mulher,12.0,Branca,6585.599609375,1.0,sudeste
29150,32297001102.0,40,homem,5.0,Branca,49728.0,1.0,sudeste
29151,32297002101.0,41,mulher,5.0,Parda,,1.0,sudeste
29152,32297002102.0,43,homem,5.0,Parda,,1.0,sudeste
29153,32297003101.0,40,homem,5.0,Branca,7812.0,1.0,sudeste
29154,32297003102.0,39,mulher,11.0,Branca,,1.0,sudeste
29155,32297004101.0,50,mulher,15.0,Branca,25272.0,0.0,sudeste
29156,32297005101.0,36,mulher,8.0,Branca,8736.0,1.0,sudeste
29157,32297005102.0,39,homem,8.0,Branca,,1.0,sudeste
29158,32297008101.0,54,homem,15.0,Branca,36000.0,1.0,sudeste
29159,32297008102.0,49,mulher,11.0,Branca,,1.0,sudeste
29160,32297009101.0,37,homem,8.0,Branca,18360.0,1.0,sudeste
29161,32297009102.0,34,mulher,8.0,Branca,,1.0,sudeste
29162,32297010101.0,53,homem,5.0,Branca,15264.0,1.0,sudeste
29163,32297010102.0,54,mulher,5.0,Branca,8480.0,1.0,sudeste
29164,32297010103.0,20,homem,10.0,Branca,,0.0,sudeste
29165,32297013101.0,36,homem,11.0,Branca,13598.6396484375,1.0,sudeste
29166,32297013102.0,33,mulher,11.0,Branca,7099.19970703125,1.0,sudeste
29167,32298901101.0,47,mulher,5.0,Branca,,0.0,sudeste
29168,32298901102.0,25,homem,11.0,Preta,5744.800048828125,0.0,sudeste
29169,32298902101.0,43,homem,10.0,Branca,22572.0,1.0,sudeste
29170,32298902102.0,43,mulher,11.0,Parda,7722.0,1.0,sudeste
29171,32298903101.0,52,homem,15.0,Branca,15444.0,1.0,sudeste
29172,32298903102.0,47,mulher,15.0,Branca,,1.0,sudeste
29173,32298903103.0,21,mulher,14.0,Branca,3225.599853515625,0.0,sudeste
29174,32298904101.0,54,homem,11.0,Parda,10987.19921875,1.0,sudeste
29175,32298904102.0,49,mulher,11.0,Branca,25575.0,1.0,sudeste
29176,32298904103.0,22,mulher,13.0,Parda,3780.0,0.0,sudeste
29177,32298904104.0,20,mulher,11.0,Parda,0.0,0.0,sudeste
29178,32298905101.0,32,homem,12.0,Branca,27900.0,1.0,sudeste
29179,32298905102.0,29,mulher,8.0,Amarela,22320.0,1.0,sudeste
29180,32298907101.0,36,homem,11.0,Branca,8392.560546875,1.0,sudeste
29181,32298907102.0,33,mulher,11.0,Parda,7528.61962890625,1.0,sudeste
29182,32298911103.0,39,mulher,14.0,Branca,,0.0,sudeste
29183,32298911104.0,27,homem,8.0,Branca,,0.0,sudeste
29184,32298913101.0,48,homem,15.0,Amarela,8568.0,1.0,sudeste
29185,32298913102.0,37,mulher,15.0,Branca,11016.0,1.0,sudeste
29186,32299702101.0,28,mulher,15.0,Branca,15624.0,0.0,sudeste
29187,32299704101.0,48,homem,5.0,Parda,,1.0,sudeste
29188,32299704102.0,43,mulher,8.0,Parda,412.0,1.0,sudeste
29189,32299706101.0,48,homem,14.0,Branca,15600.0,1.0,sudeste
29190,32299706102.0,40,mulher,11.0,Parda,,1.0,sudeste
29191,32299708102.0,21,homem,7.0,Preta,,0.0,sudeste
29192,32299708103.0,29,mulher,10.0,Preta,-1.0,0.0,sudeste
29193,32299708104.0,20,homem,6.0,Preta,,0.0,sudeste
29194,32299709101.0,28,homem,8.0,Parda,8400.0,1.0,sudeste
29195,32299709102.0,28,mulher,7.0,Preta,5508.0,1.0,sudeste
29196,32299712101.0,26,homem,6.0,Branca,11016.0,1.0,sudeste
29197,32299712102.0,24,mulher,5.0,Parda,303.0,1.0,sudeste
29198,32299713101.0,27,homem,11.0,Preta,5079.599609375,1.0,sudeste
29199,32299713102.0,26,mulher,11.0,Branca,6120.0,1.0,sudeste
29200,32300402101.0,49,homem,9.0,Branca,5915.52001953125,1.0,sudeste
29201,32300402102.0,47,mulher,15.0,Branca,19968.0,1.0,sudeste
29202,32300403101.0,59,homem,10.0,Branca,999999.0,1.0,sudeste
29203,32300403102.0,48,mulher,11.0,Parda,,1.0,sudeste
29204,32300403104.0,21,mulher,14.0,Parda,,0.0,sudeste
29205,32300406101.0,27,mulher,9.0,Branca,6230.0,0.0,sudeste
29206,32300407101.0,46,homem,9.0,Branca,9765.0,1.0,sudeste
29207,32300407102.0,51,mulher,5.0,Parda,3600.0,1.0,sudeste
29208,32300408101.0,44,homem,5.0,Branca,1073.5,1.0,sudeste
29209,32300408102.0,46,mulher,5.0,Branca,,1.0,sudeste
29210,32300411101.0,57,mulher,11.0,Amarela,,0.0,sudeste
29211,32300412101.0,46,homem,11.0,Branca,12240.0,1.0,sudeste
29212,32300412102.0,29,mulher,6.0,Preta,4634.9998779296875,1.0,sudeste
29213,32301202101.0,52,homem,11.0,Parda,33480.0,1.0,sudeste
29214,32301202102.0,37,mulher,11.0,Branca,5580.0,1.0,sudeste
29215,32301203102.0,37,mulher,11.0,Parda,7566.7198486328125,0.0,sudeste
29216,32301203103.0,30,homem,9.0,Parda,,0.0,sudeste
29217,32301204101.0,31,homem,9.0,Parda,8686.080078125,0.0,sudeste
29218,32301205101.0,31,homem,5.0,Parda,,1.0,sudeste
29219,32301205102.0,31,mulher,7.0,Branca,1282.35009765625,1.0,sudeste
29220,32301205106.0,31,homem,5.0,Branca,9408.0,0.0,sudeste
29221,32301206101.0,51,homem,11.0,Branca,14256.0,0.0,sudeste
29222,32301206102.0,28,mulher,7.0,Branca,2232.0,0.0,sudeste
29223,32301206103.0,25,homem,15.0,Branca,,0.0,sudeste
29224,32301208101.0,24,mulher,15.0,Branca,,0.0,sudeste
29225,32301209102.0,55,mulher,11.0,Preta,,0.0,sudeste
29226,32301209103.0,35,homem,11.0,Parda,,0.0,sudeste
29227,32301209104.0,33,mulher,9.0,Parda,3060.0,0.0,sudeste
29228,32301209105.0,26,mulher,11.0,Parda,1269.89990234375,0.0,sudeste
29229,32301210101.0,56,homem,11.0,Parda,,1.0,sudeste
29230,32301210102.0,52,mulher,11.0,Branca,,1.0,sudeste
29231,32301210103.0,27,mulher,15.0,Branca,,0.0,sudeste
29232,32301211102.0,56,mulher,5.0,Branca,,0.0,sudeste
29233,32301213102.0,48,homem,7.0,Preta,-1.0,0.0,sudeste
29234,32301213103.0,40,homem,5.0,Preta,6105.599609375,0.0,sudeste
29235,32301213104.0,37,homem,10.0,Preta,,0.0,sudeste
29236,32301213105.0,35,homem,10.0,Preta,5079.599609375,0.0,sudeste
29237,32302001101.0,30,homem,5.0,Preta,2352.0,1.0,sudeste
29238,32302001102.0,25,mulher,6.0,Branca,1212.0,1.0,sudeste
29239,32302002101.0,46,homem,15.0,Parda,6512.6396484375,1.0,sudeste
29240,32302002102.0,42,mulher,9.0,Branca,,1.0,sudeste
29241,32302004101.0,55,homem,12.0,Branca,6241.80029296875,1.0,sudeste
29242,32302004102.0,57,mulher,11.0,Branca,,1.0,sudeste
29243,32302005101.0,47,mulher,5.0,Parda,3060.0,1.0,sudeste
29244,32302005102.0,59,homem,12.0,Parda,9696.0,1.0,sudeste
29245,32302005103.0,38,mulher,10.0,Branca,,0.0,sudeste
29246,32302006101.0,57,homem,5.0,Parda,7956.0,1.0,sudeste
29247,32302006102.0,58,mulher,5.0,Parda,5029.7998046875,1.0,sudeste
29248,32302007101.0,59,homem,5.0,Parda,5277.7197265625,1.0,sudeste
29249,32302007102.0,54,mulher,5.0,Parda,,1.0,sudeste
29250,32302007103.0,27,mulher,11.0,Parda,,0.0,sudeste
29251,32302007106.0,57,homem,5.0,Parda,,0.0,sudeste
29252,32302009101.0,49,homem,11.0,Parda,8899.19921875,1.0,sudeste
29253,32302009102.0,46,mulher,11.0,Parda,16068.0,1.0,sudeste
29254,32302009103.0,22,mulher,15.0,Parda,5562.0,0.0,sudeste
29255,32302011101.0,53,homem,5.0,Branca,,1.0,sudeste
29256,32302011102.0,45,mulher,5.0,Branca,1660.0,1.0,sudeste
29257,32302012101.0,41,homem,10.0,Branca,9180.0,1.0,sudeste
29258,32302012102.0,28,mulher,5.0,Parda,,1.0,sudeste
29259,32303901102.0,37,homem,5.0,Branca,,0.0,sudeste
29260,32303903102.0,55,mulher,5.0,Parda,,0.0,sudeste
29261,32303905101.0,34,homem,15.0,Branca,63427.6796875,1.0,sudeste
29262,32303905102.0,35,mulher,15.0,Branca,15912.0,1.0,sudeste
29263,32303907102.0,41,mulher,11.0,Branca,,0.0,sudeste
29264,32303907103.0,39,homem,11.0,Branca,-1.0,0.0,sudeste
29265,32303908102.0,27,homem,5.0,nan,6102.0,0.0,sudeste
29266,32303911101.0,39,homem,7.0,Parda,13759.19921875,1.0,sudeste
29267,32303911102.0,39,mulher,11.0,Preta,,1.0,sudeste
29268,32303912101.0,45,homem,8.0,Parda,19281.6015625,1.0,sudeste
29269,32303912102.0,36,mulher,9.0,Parda,4800.0,1.0,sudeste
29270,32303913101.0,49,homem,6.0,nan,8404.80078125,0.0,sudeste
29271,32304701102.0,58,mulher,5.0,Amarela,,0.0,sudeste
29272,32304705101.0,59,homem,5.0,Preta,,0.0,sudeste
29273,32304705103.0,32,mulher,14.0,Parda,,0.0,sudeste
29274,32304705104.0,30,homem,11.0,Parda,,0.0,sudeste
29275,32304706101.0,45,homem,11.0,Branca,22032.0,1.0,sudeste
29276,32304706102.0,45,mulher,11.0,Branca,9064.0,1.0,sudeste
29277,32304708101.0,43,mulher,5.0,nan,4572.0,0.0,sudeste
29278,32304708102.0,22,homem,11.0,Preta,,0.0,sudeste
29279,32304710101.0,48,homem,14.0,Parda,5029.7998046875,1.0,sudeste
29280,32304710102.0,45,mulher,8.0,Branca,,1.0,sudeste
29281,32304710103.0,20,homem,11.0,Parda,,0.0,sudeste
29282,32304712101.0,41,homem,7.0,Preta,-1.0,1.0,sudeste
29283,32304712102.0,49,mulher,5.0,Branca,,1.0,sudeste
29284,32305501101.0,55,mulher,5.0,Parda,3393.599853515625,0.0,sudeste
29285,32305501102.0,30,homem,11.0,Preta,10059.599609375,0.0,sudeste
29286,32305502101.0,44,homem,5.0,Preta,5029.7998046875,1.0,sudeste
29287,32305502102.0,59,mulher,5.0,Parda,,1.0,sudeste
29288,32305504101.0,25,homem,6.0,Parda,5029.7998046875,0.0,sudeste
29289,32305505101.0,51,homem,11.0,Branca,14688.0,1.0,sudeste
29290,32305505102.0,37,mulher,5.0,Parda,19363.6796875,1.0,sudeste
29291,32305506102.0,44,mulher,15.0,Branca,,0.0,sudeste
29292,32305506103.0,21,homem,11.0,Branca,,0.0,sudeste
29293,32305507101.0,32,homem,5.0,Branca,5129.400390625,1.0,sudeste
29294,32305507102.0,28,mulher,11.0,Branca,772.5,1.0,sudeste
29295,32305510101.0,56,homem,11.0,Branca,12000.0,1.0,sudeste
29296,32305510102.0,60,mulher,15.0,Branca,,1.0,sudeste
29297,32305510103.0,24,homem,11.0,Branca,22020.0,0.0,sudeste
29298,32305510104.0,23,homem,13.0,Branca,3399.0,0.0,sudeste
29299,32305511101.0,26,homem,8.0,Branca,4191.5,0.0,sudeste
29300,32305513101.0,47,homem,5.0,Branca,8034.0,1.0,sudeste
29301,32305513102.0,43,mulher,5.0,Branca,4793.25,1.0,sudeste
29302,32306301101.0,49,homem,11.0,Branca,5875.2001953125,1.0,sudeste
29303,32306301102.0,43,mulher,11.0,Branca,11760.0,1.0,sudeste
29304,32306304101.0,51,homem,11.0,Branca,12240.0,1.0,sudeste
29305,32306304102.0,58,mulher,15.0,Branca,,1.0,sudeste
29306,32306307102.0,41,mulher,11.0,Branca,7292.400390625,0.0,sudeste
29307,32306310101.0,59,homem,15.0,Parda,,1.0,sudeste
29308,32306310102.0,54,mulher,11.0,Parda,28325.0,1.0,sudeste
29309,32306310103.0,27,homem,12.0,Parda,,0.0,sudeste
29310,32306310104.0,26,mulher,13.0,Parda,,0.0,sudeste
29311,32306313101.0,59,mulher,15.0,Branca,3570.0,0.0,sudeste
29312,32306313102.0,59,mulher,5.0,Preta,1116.0,0.0,sudeste
29313,32307101101.0,55,mulher,11.0,Branca,5580.0,0.0,sudeste
29314,32307104101.0,33,homem,5.0,nan,12776.16015625,1.0,sudeste
29315,32307104102.0,33,mulher,15.0,Branca,27741.720703125,1.0,sudeste
29316,32307107101.0,28,homem,11.0,Preta,,1.0,sudeste
29317,32307107102.0,29,mulher,8.0,Branca,3723.6001892089844,1.0,sudeste
29318,32307111101.0,27,homem,15.0,Parda,25718.3984375,1.0,sudeste
29319,32307111102.0,27,mulher,15.0,Branca,28800.0,1.0,sudeste
29320,32307113102.0,50,mulher,11.0,Parda,7980.0,0.0,sudeste
29321,32307113103.0,25,mulher,15.0,Parda,14820.0,0.0,sudeste
29322,32307113104.0,22,homem,14.0,Branca,,0.0,sudeste
29323,32308002102.0,51,mulher,5.0,Parda,,0.0,sudeste
29324,32308002103.0,21,homem,8.0,Parda,,0.0,sudeste
29325,32308003101.0,59,homem,9.0,Branca,25872.0,1.0,sudeste
29326,32308003102.0,57,mulher,9.0,Branca,,1.0,sudeste
29327,32308003103.0,30,mulher,15.0,Branca,,0.0,sudeste
29328,32308003104.0,22,homem,11.0,Branca,,0.0,sudeste
29329,32308005102.0,40,homem,12.0,Branca,,0.0,sudeste
29330,32308005103.0,54,homem,9.0,Parda,,0.0,sudeste
29331,32308006101.0,35,homem,15.0,Branca,19051.19921875,1.0,sudeste
29332,32308006102.0,35,mulher,11.0,Branca,9419.759765625,1.0,sudeste
29333,32308007101.0,44,mulher,5.0,Parda,,0.0,sudeste
29334,32308008101.0,42,homem,11.0,Preta,11880.0,1.0,sudeste
29335,32308008102.0,41,mulher,14.0,Preta,,1.0,sudeste
29336,32308008103.0,21,homem,15.0,Preta,441.75,0.0,sudeste
29337,32308009101.0,33,homem,12.0,Branca,50411.51953125,1.0,sudeste
29338,32308009102.0,26,mulher,11.0,Parda,4980.0,1.0,sudeste
29339,32308011101.0,60,homem,5.0,Parda,891.0,1.0,sudeste
29340,32308011102.0,50,mulher,5.0,Branca,5412.599609375,1.0,sudeste
29341,32308011103.0,23,homem,10.0,Parda,8730.0,0.0,sudeste
29342,32308012101.0,45,homem,15.0,Branca,59400.0,1.0,sudeste
29343,32308012102.0,43,mulher,11.0,Branca,29700.0,1.0,sudeste
29344,32308013101.0,41,homem,12.0,Preta,6984.0,1.0,sudeste
29345,32308013102.0,37,mulher,5.0,Preta,356.4000244140625,1.0,sudeste
29346,32309802101.0,54,mulher,11.0,Branca,33600.0,0.0,sudeste
29347,32309802103.0,22,homem,12.0,Parda,,0.0,sudeste
29348,32309803101.0,54,homem,8.0,Branca,3600.0,1.0,sudeste
29349,32309803102.0,46,mulher,11.0,Parda,1040.0,1.0,sudeste
29350,32309806103.0,30,homem,5.0,Branca,,0.0,sudeste
29351,32309806104.0,33,mulher,11.0,Branca,6984.0,0.0,sudeste
29352,32309807102.0,44,homem,12.0,Preta,11640.0,0.0,sudeste
29353,32309809102.0,58,mulher,11.0,Branca,,0.0,sudeste
29354,32309809103.0,31,homem,15.0,Branca,,0.0,sudeste
29355,32309810101.0,44,homem,5.0,nan,12096.0,1.0,sudeste
29356,32309810102.0,47,mulher,5.0,nan,2376.0,1.0,sudeste
29357,32309810103.0,26,homem,11.0,Preta,8148.0,0.0,sudeste
29358,32309810104.0,21,mulher,11.0,nan,,0.0,sudeste
29359,32309810105.0,27,mulher,13.0,Parda,6402.0,0.0,sudeste
29360,32309811101.0,42,homem,10.0,Branca,60480.0,1.0,sudeste
29361,32309811102.0,36,mulher,11.0,Parda,,1.0,sudeste
29362,32309812101.0,33,mulher,8.0,Parda,6840.0,0.0,sudeste
29363,32309813101.0,23,homem,11.0,Branca,14010.6005859375,1.0,sudeste
