latitude,longitude
-23.469947,-46.536618
-23.651939000000002,-46.534133000000004
-23.601743,-46.661976
-23.603478,-46.659799
-23.54901,-46.642322
-23.562063000000002,-46.621878
-23.546619,-46.5996
-23.573732,-46.695918
-23.488588,-46.631546
-23.587077999999998,-46.643828000000006
-23.587432999999997,-46.64485300000001
-23.573732,-46.695918
-23.60251400000001,-46.650319
-23.588573,-46.686184000000004
-23.593275,-46.682299
-23.51538900000001,-46.695428
-23.534495,-46.713994
-23.566457999999997,-46.684809
-23.585107,-46.676429999999996
-23.585107,-46.676429999999996
-23.655534,-46.594648
-23.562063000000002,-46.621878
-23.604982999999997,-46.693719
-23.581498,-46.651137
-23.581488,-46.643848
-23.613692999999998,-46.668713000000004
-23.573578,-46.648838
-23.58138,-46.676839
-23.55012300000001,-46.691503999999995
-23.581559,-46.593978
-23.633456,-46.691775
-23.545897,-46.644531
-23.630916,-46.736519
-23.551028,-46.56498
-23.652634,-46.52973
-23.539713,-46.683808
-23.567398,-46.656928
-23.544693,-46.642938
-23.588893,-46.639482
-23.605823,-46.660459
-23.609613,-46.667685999999996
-23.510788,-46.658483000000004
-23.585107,-46.676429999999996
-23.612888,-46.657649
-23.546619,-46.5996
-23.573732,-46.695918
-23.602738000000002,-46.665139
-23.562063000000002,-46.621878
-23.581559,-46.593978
-23.582810000000002,-46.649662
-23.601743,-46.661976
-23.622076,-46.557473
-23.673939,-46.536547
-23.535337,-46.71002100000001
-23.56223,-46.689389
-23.567398,-46.656928
-23.60251400000001,-46.650319
-23.593563,-46.629428000000004
-23.59147,-46.61942
-23.560553,-46.666191999999995
-23.570396,-46.66017
-23.541117,-46.638728
-23.460498,-46.527837
-23.72301400000001,-46.549448
-23.711147,-46.550585999999996
-23.599579000000002,-46.609584999999996
-23.564767,-46.667013
-23.673196,-46.558455
-23.543126,-46.657577
-23.581457999999998,-46.64115
-23.539713,-46.683808
-23.585107,-46.676429999999996
-23.673939,-46.536547
-23.673196,-46.558455
-23.604013000000002,-46.63625
-23.557588,-46.679651
-23.583443,-46.637795000000004
-23.581559,-46.593978
-23.625232,-46.697167
-23.57163,-46.658758
-23.604067999999998,-46.628498
-23.62286,-46.670918
-23.559097,-46.661226
-23.561575,-46.674109
-23.545478,-46.645128
-23.58545,-46.684339
-23.567527,-46.694327
-23.661519000000002,-46.692366
-23.566682999999998,-46.652089000000004
-23.580888,-46.680954
-23.620423000000002,-46.687239
-23.652317,-46.54593300000001
-23.527613,-46.680605
-23.568203,-46.648063
-23.655510999999997,-46.692662
-23.460498,-46.527837
-23.476473000000002,-46.54651
-23.712196,-46.543347
-23.557076000000002,-46.659126
-23.651939000000002,-46.534133000000004
-23.683097,-46.557902
-23.587432999999997,-46.64485300000001
-23.602738000000002,-46.665139
-23.582698,-46.681699
-23.558418,-46.665507
-23.54901700000001,-46.60426
-23.573732,-46.695918
-23.561532,-46.663985
-23.592257999999998,-46.680564000000004
-23.566288,-46.684349
-23.577233,-46.643008
-23.589018,-46.639168
-23.606275,-46.672114
-23.585107,-46.676429999999996
-23.566682999999998,-46.652089000000004
-23.655534,-46.594648
-23.537378,-46.557413000000004
-23.673196,-46.558455
-23.543126,-46.657577
-23.647624,-46.544923
-23.593583,-46.677951
-23.476473000000002,-46.54651
-23.562188,-46.659338
-23.583498000000002,-46.675944
-23.540588,-46.551603
-23.570320000000002,-46.643683
-23.506322,-46.626718
-23.568958,-46.660247999999996
-23.612807999999998,-46.665569
-23.58108,-46.675809
-23.556943,-46.635088
-23.570320000000002,-46.643683
-23.526004999999998,-46.676297
-23.621084,-46.639653
-23.581488,-46.643848
-23.545897,-46.644531
-23.583443,-46.637795000000004
-23.534167999999998,-46.618873
-23.570320000000002,-46.643683
-23.562598,-46.668343
-23.655534,-46.594648
-23.59061,-46.689686
-23.537157999999998,-46.684872999999996
-23.570396,-46.66017
-23.573327,-46.644149
-23.570320000000002,-46.643683
-23.455143,-46.557909
-23.532473,-46.685192
-23.587432999999997,-46.64485300000001
-23.54059800000001,-46.717779
-23.467404000000002,-46.530657
-23.542897,-46.731811
-23.55565,-46.598493
-23.580888,-46.680954
-23.45807000000001,-46.530429999999996
-23.562804999999997,-46.686647
-23.617385000000002,-46.673592
-23.593583,-46.677951
-23.62695,-46.675121999999995
-23.633456,-46.691775
-23.624678,-46.682942
-23.565233,-46.680828999999996
-23.606533,-46.657419
-23.585107,-46.676429999999996
-23.599324,-46.636733
-23.562063000000002,-46.621878
-23.631778,-46.706474
-23.571998,-46.644833
-23.551378,-46.571383000000004
-23.573732,-46.695918
-23.551143,-46.72207
-23.570320000000002,-46.643683
-23.580433,-46.650403000000004
-23.573732,-46.695918
-23.659662,-46.526748
-23.486437,-46.581702
-23.58108,-46.675809
-23.561352,-46.675579
-23.651939000000002,-46.534133000000004
-23.585107,-46.676429999999996
-23.703433999999998,-46.55155300000001
-23.48183,-46.63151
-23.65405,-46.532755
-23.643766,-46.536398
-23.564767,-46.667013
-23.622753,-46.620296
-23.592257999999998,-46.680564000000004
-23.545368,-46.639534999999995
-23.683097,-46.557902
-23.455143,-46.557909
-23.445273,-46.521465
-23.703433999999998,-46.55155300000001
-23.562598,-46.668343
-23.582908,-46.640848
-23.617385000000002,-46.673592
-23.54601,-46.635053000000006
-23.545954000000002,-46.638771999999996
-23.592966,-46.636663
-23.626681,-46.561377
-23.673196,-46.558455
-23.581559,-46.593978
-23.54901700000001,-46.60426
-23.58108,-46.675809
-23.566288,-46.684349
-23.510788,-46.658483000000004
-23.455143,-46.557909
-23.566078,-46.650739
-23.56366400000001,-46.653651
-23.631778,-46.706474
-23.54901700000001,-46.60426
-23.488588,-46.631546
-23.582902999999998,-46.669878999999995
-23.562744,-46.66950900000001
-23.692744,-46.558398
-23.587077999999998,-46.643828000000006
-23.668125,-46.532802000000004
-23.546619,-46.5996
-23.591008,-46.738113
-23.655534,-46.594648
-23.570320000000002,-46.643683
-23.546619,-46.5996
-23.602473,-46.683779
-23.651745000000002,-46.513019
-23.588893,-46.639482
-23.661519000000002,-46.692366
-23.583498000000002,-46.675944
-23.543118,-46.682893
-23.509173,-46.586758
-23.528273000000002,-46.702119
-23.688574,-46.54616
-23.655510999999997,-46.692662
-23.455143,-46.557909
-23.722502,-46.549842
-23.556554000000002,-46.658594
-23.539713,-46.683808
-23.62695,-46.675121999999995
-23.673196,-46.558455
-23.673939,-46.536547
-23.580888,-46.680954
-23.545583999999998,-46.651824
-23.60251400000001,-46.650319
-23.581559,-46.593978
-23.56637000000001,-46.69259
-23.526004999999998,-46.676297
-23.579168,-46.675144
-23.557668,-46.636433000000004
-23.703433999999998,-46.55155300000001
-23.697426999999998,-46.552528
-23.601743,-46.661976
-23.612888,-46.657649
-23.526004999999998,-46.676297
-23.655534,-46.594648
-23.538493,-46.575158
-23.565105,-46.664413
-23.563423,-46.667438
-23.601743,-46.661976
-23.596705,-46.655875
-23.483806,-46.644526
-23.601743,-46.661976
-23.553665,-46.658793
-23.55538,-46.561281
-23.456621,-46.565307000000004
-23.595538,-46.667778999999996
-23.590495999999998,-46.620145
-23.608744,-46.691909
-23.585107,-46.676429999999996
-23.56259,-46.55999600000001
-23.554607999999998,-46.656953
-23.537378,-46.557413000000004
-23.553043,-46.658743
-23.585157000000002,-46.635588
-23.617418,-46.677603999999995
-23.583498000000002,-46.675944
-23.661519000000002,-46.692366
-23.606469,-46.692644
-23.545583999999998,-46.651824
-23.548788000000002,-46.568863
-23.559282999999997,-46.636943
-23.566457999999997,-46.684809
-23.610153,-46.640712
-23.711865,-46.54358
-23.584423,-46.647773
-23.630916,-46.736519
-23.711147,-46.550585999999996
-23.510788,-46.658483000000004
-23.544693,-46.642938
-23.596018,-46.686958000000004
-23.561497,-46.563441999999995
-23.564767,-46.667013
-23.564748,-46.687969
-23.601743,-46.661976
-23.612888,-46.657649
-23.585107,-46.676429999999996
-23.539747,-46.655507
-23.529328,-46.678999
-23.545463,-46.571203000000004
-23.601573000000002,-46.63330300000001
-23.55805100000001,-46.659981
-23.577233,-46.643008
-23.559282999999997,-46.636943
-23.545897,-46.644531
-23.55565,-46.598493
-23.526004999999998,-46.676297
-23.622753,-46.620296
-23.596018,-46.686958000000004
-23.559665,-46.688887
-23.599579000000002,-46.609584999999996
-23.631503,-46.705184
-23.545954000000002,-46.638771999999996
-23.582698,-46.681699
-23.647204000000002,-46.540258
-23.668125,-46.532802000000004
-23.538593,-46.567443
-23.573313,-46.631888000000004
-23.523004999999998,-46.704343
-23.491003,-46.60863300000001
-23.58108,-46.675809
-23.599324,-46.636733
-23.577233,-46.643008
-23.534518,-46.683375
-23.544693,-46.642938
-23.622518,-46.698459
-23.602738000000002,-46.665139
-23.609613,-46.667685999999996
-23.532803,-46.677533000000004
-23.573732,-46.695918
-23.558759,-46.66081
-23.54901700000001,-46.60426
-23.551378,-46.571383000000004
-23.611029000000002,-46.690721
-23.553665,-46.658793
-23.631755,-46.736798
-23.564767,-46.667013
-23.55565,-46.598493
-23.589953,-46.679864
-23.711865,-46.54358
-23.570396,-46.66017
-23.591732,-46.643737
-23.547816,-46.608007
-23.519978,-46.672422999999995
-23.556554000000002,-46.658594
-23.580888,-46.680954
-23.587038,-46.645533
-23.546619,-46.5996
-23.524623000000002,-46.628845
-23.585107,-46.676429999999996
-23.540088,-46.674903
-23.544693,-46.642938
-23.613692999999998,-46.668713000000004
-23.607217000000002,-46.690469
-23.583443,-46.637795000000004
-23.518763,-46.703556
-23.476473000000002,-46.54651
-23.577233,-46.643008
-23.697426999999998,-46.552528
-23.537648,-46.686111
-23.599324,-46.636733
-23.56259,-46.55999600000001
-23.630916,-46.736519
-23.684864,-46.557578
-23.592257999999998,-46.680564000000004
-23.616209,-46.569589
-23.528218,-46.634588
-23.566123,-46.683964
-23.684864,-46.557578
-23.684864,-46.557578
-23.581488,-46.643848
-23.612368,-46.659149
-23.506868,-46.673567999999996
-23.673196,-46.558455
-23.51725,-46.616683
-23.581559,-46.593978
-23.555138,-46.657098
-23.566463,-46.660348
-23.486437,-46.581702
-23.54901700000001,-46.60426
-23.483806,-46.644526
-23.571042000000002,-46.68739
-23.604982999999997,-46.693719
-23.558281,-46.688528999999996
-23.573732,-46.695918
-23.59061,-46.689686
-23.673196,-46.558455
-23.535223000000002,-46.682253
-23.55565,-46.598493
-23.581559,-46.593978
-23.589953,-46.679864
-23.605653,-46.667598999999996
-23.56259,-46.55999600000001
-23.613692999999998,-46.668713000000004
-23.722502,-46.549842
-23.544693,-46.642938
-23.453626,-46.53455200000001
-23.547816,-46.608007
-23.501707999999997,-46.63492700000001
-23.561352,-46.675579
-23.564767,-46.667013
-23.486437,-46.581702
-23.617418,-46.677603999999995
-23.603064,-46.616678
-23.544693,-46.642938
-23.604982999999997,-46.693719
-23.621084,-46.639653
-23.5693,-46.659128
-23.552338,-46.646099
-23.566288,-46.684349
-23.638605,-46.670262
-23.521273,-46.700399
-23.554423,-46.657908
-23.559863,-46.650908
-23.601743,-46.661976
-23.455143,-46.557909
-23.538593,-46.567443
-23.613692999999998,-46.668713000000004
-23.585107,-46.676429999999996
-23.56973,-46.656918
-23.592257999999998,-46.680564000000004
-23.588168,-46.684669
-23.54901,-46.642322
-23.558418,-46.665507
-23.550686,-46.724861
-23.56366400000001,-46.653651
-23.544282,-46.661808
-23.564767,-46.667013
-23.645732000000002,-46.727521
-23.48183,-46.63151
-23.625741,-46.576468
-23.573348,-46.660443
-23.683613,-46.55812
-23.581488,-46.643848
-23.556570999999998,-46.661628
-23.545317999999998,-46.654903000000004
-23.526004999999998,-46.676297
-23.545897,-46.644531
-23.556570999999998,-46.661628
-23.593583,-46.677951
-23.573732,-46.695918
-23.486437,-46.581702
-23.688574,-46.54616
-23.467404000000002,-46.530657
-23.585107,-46.676429999999996
-23.712196,-46.543347
-23.682134,-46.557565000000004
-23.544693,-46.642938
-23.48183,-46.63151
-23.59147,-46.61942
-23.528218,-46.634588
-23.572058,-46.622633
-23.581559,-46.593978
-23.565843,-46.680304
-23.582908,-46.640848
-23.631755,-46.736798
-23.539713,-46.683808
-23.503301,-46.639432
-23.655534,-46.594648
-23.596418,-46.649817999999996
-23.65405,-46.532755
-23.596332999999998,-46.668673999999996
-23.566682999999998,-46.652089000000004
-23.566457999999997,-46.684809
-23.601743,-46.661976
-23.564767,-46.667013
-23.556576,-46.684614
-23.556576,-46.684614
-23.615854000000002,-46.627368
-23.631755,-46.736798
-23.663496,-46.527978000000004
-23.483806,-46.644526
-23.518763,-46.703556
-23.615854000000002,-46.627368
-23.651939000000002,-46.534133000000004
-23.62695,-46.675121999999995
-23.547816,-46.608007
-23.565843,-46.680304
-23.58108,-46.675809
-23.612807999999998,-46.665569
-23.561653,-46.668323
-23.562063000000002,-46.621878
-23.615373,-46.704245
-23.565502,-46.682553999999996
-23.603963,-46.642313
-23.601714,-46.660466
-23.544282,-46.661808
-23.625624,-46.69763
-23.455143,-46.557909
-23.562598,-46.668343
-23.593275,-46.682299
-23.585107,-46.676429999999996
-23.598473000000002,-46.674073
-23.539713,-46.683808
-23.567586,-46.651015
-23.510788,-46.658483000000004
-23.540588,-46.551603
-23.596877,-46.689898
-23.574571,-46.644238
-23.684864,-46.557578
-23.659662,-46.526748
-23.697426999999998,-46.552528
-23.476473000000002,-46.54651
-23.45807000000001,-46.530429999999996
-23.580433,-46.650403000000004
-23.613692999999998,-46.668713000000004
-23.575896,-46.63120900000001
-23.593563,-46.629428000000004
-23.673196,-46.558455
-23.544693,-46.642938
-23.460498,-46.527837
-23.577233,-46.643008
-23.566288,-46.684349
-23.545897,-46.644531
-23.596304999999997,-46.639778
-23.599324,-46.636733
-23.687038,-46.557493
-23.562598,-46.668343
-23.460498,-46.527837
-23.538362,-46.654753
-23.544693,-46.642938
-23.540588,-46.551603
-23.608307999999997,-46.670414
-23.573732,-46.695918
-23.58108,-46.675809
-23.65405,-46.532755
-23.56026,-46.696531
-23.529833,-46.576668
-23.626898,-46.710692
-23.630916,-46.736519
-23.546619,-46.5996
-23.711865,-46.54358
-23.539993,-46.690629
-23.546794000000002,-46.555988
-23.569955,-46.692863
-23.543118,-46.682893
-23.562063000000002,-46.621878
-23.546619,-46.5996
-23.524402,-46.606761
-23.545463,-46.571203000000004
-23.565023,-46.654098
-23.45807000000001,-46.530429999999996
-23.545308,-46.571702
-23.631848,-46.69143
-23.603538,-46.679051
-23.587393,-46.677546
-23.622518,-46.698459
-23.547816,-46.608007
-23.555332999999997,-46.640218
-23.583498000000002,-46.675944
-23.585157000000002,-46.635588
-23.44269,-46.540017
-23.631349,-46.696457
-23.455143,-46.557909
-23.545897,-46.644531
-23.486437,-46.581702
-23.544693,-46.642938
-23.609057999999997,-46.638023
-23.592257999999998,-46.680564000000004
-23.567527,-46.694327
-23.56366400000001,-46.653651
-23.621084,-46.639653
-23.587752,-46.679081
-23.564748,-46.687969
-23.554053,-46.676438
-23.621448,-46.698861
-23.573732,-46.695918
-23.631778,-46.706474
-23.566257999999998,-46.688959000000004
-23.529833,-46.576668
-23.673196,-46.558455
-23.583208,-46.673857
-23.581457999999998,-46.64115
-23.566128,-46.65470300000001
-23.583983,-46.679054
-23.548788000000002,-46.568863
-23.486437,-46.581702
-23.573732,-46.695918
-23.585107,-46.676429999999996
-23.539288,-46.663579
-23.559665,-46.688887
-23.604013000000002,-46.63625
-23.51725,-46.616683
-23.585157000000002,-46.635588
-23.661519000000002,-46.692366
-23.486437,-46.581702
-23.607344,-46.692365
-23.526466,-46.732492
-23.532623,-46.727689
-23.573732,-46.695918
-23.545308,-46.571702
-23.551508,-46.640023
-23.544693,-46.642938
-23.565048,-46.685769
-23.530974,-46.666709999999995
-23.50850100000001,-46.687723
-23.569955,-46.692863
-23.558698,-46.666163
-23.581559,-46.593978
-23.545897,-46.644531
-23.460498,-46.527837
-23.56973,-46.656918
-23.553665,-46.658793
-23.584423,-46.647773
-23.572625,-46.654173
-23.563513,-46.668413
-23.564713,-46.681239
-23.556576,-46.684614
-23.585107,-46.676429999999996
-23.510788,-46.658483000000004
-23.613685,-46.741084
-23.582908,-46.640848
-23.613453,-46.678364
-23.565587,-46.700163
-23.576119,-46.687656
-23.593583,-46.677951
-23.607344,-46.692365
-23.585107,-46.676429999999996
-23.54901700000001,-46.60426
-23.704514,-46.550163
-23.605563,-46.65943400000001
-23.579168,-46.675144
-23.544693,-46.642938
-23.58108,-46.675809
-23.584801000000002,-46.617894
-23.56259,-46.55999600000001
-23.638605,-46.670262
-23.54901700000001,-46.60426
-23.601714,-46.660466
-23.558418,-46.665507
-23.589623,-46.615608
-23.571755,-46.645687
-23.566078,-46.650739
-23.621084,-46.639653
-23.546619,-46.5996
-23.546619,-46.5996
-23.585107,-46.676429999999996
-23.599324,-46.636733
-23.60251400000001,-46.650319
-23.564767,-46.667013
-23.65405,-46.532755
-23.673196,-46.558455
-23.566995000000002,-46.638673
-23.574308,-46.658932
-23.555118,-46.658653
-23.556576,-46.684614
-23.711865,-46.54358
-23.645623,-46.710739000000004
-23.602738000000002,-46.665139
-23.586681,-46.67823900000001
-23.573732,-46.695918
-23.571073000000002,-46.622438
-23.604343,-46.669219
-23.577233,-46.643008
-23.544693,-46.642938
-23.56157300000001,-46.667282
-23.540383,-46.651128
-23.587752,-46.679081
-23.585107,-46.676429999999996
-23.539713,-46.683808
-23.628052,-46.737371
-23.612888,-46.657649
-23.543178,-46.631879999999995
-23.652357000000002,-46.658239
-23.537378,-46.557413000000004
-23.601743,-46.661976
-23.557076000000002,-46.659126
-23.613692999999998,-46.668713000000004
-23.563579999999998,-46.593718
-23.58108,-46.675809
-23.565598,-46.66800300000001
-23.51725,-46.616683
-23.524860999999998,-46.733165
-23.54901700000001,-46.60426
-23.683097,-46.557902
-23.711865,-46.54358
-23.65405,-46.532755
-23.585107,-46.676429999999996
-23.572625,-46.654173
-23.566288,-46.684349
-23.556570999999998,-46.661628
-23.605653,-46.667598999999996
-23.673196,-46.558455
-23.541117,-46.638728
-23.596332999999998,-46.668673999999996
-23.553665,-46.658793
-23.544693,-46.642938
-23.524928,-46.696094
-23.54901700000001,-46.60426
-23.486437,-46.581702
-23.591732,-46.643737
-23.611029000000002,-46.690721
-23.613453,-46.678364
-23.532623,-46.727689
-23.570320000000002,-46.643683
-23.578805,-46.640122
-23.570384,-46.648632
-23.56259,-46.55999600000001
-23.655534,-46.594648
-23.497463,-46.632103
-23.655534,-46.594648
-23.615854000000002,-46.627368
-23.551482,-46.64330800000001
-23.463068,-46.535782
-23.556598,-46.684444
-23.587432999999997,-46.64485300000001
-23.569903,-46.71255900000001
-23.647014000000002,-46.541038
-23.544648000000002,-46.566853
-23.579168,-46.675144
-23.573313,-46.631888000000004
-23.53472,-46.732531
-23.503301,-46.639432
-23.56259,-46.55999600000001
-23.488588,-46.631546
-23.59147,-46.61942
-23.545583999999998,-46.651824
-23.565105,-46.664413
-23.615753,-46.673619
-23.506322,-46.626718
-23.645623,-46.710739000000004
-23.571073000000002,-46.622438
-23.673196,-46.558455
-23.655534,-46.594648
-23.602738000000002,-46.665139
-23.545368,-46.639534999999995
-23.555369,-46.689807
-23.652357000000002,-46.658239
-23.645732000000002,-46.727521
-23.601714,-46.660466
-23.482158,-46.546397
-23.570396,-46.66017
-23.570713,-46.688024
-23.553665,-46.658793
-23.544942000000002,-46.634434999999996
-23.615342000000002,-46.70136
-23.455143,-46.557909
-23.568203,-46.648063
-23.58108,-46.675809
-23.562739,-46.664757
-23.538593,-46.567443
-23.585107,-46.676429999999996
-23.647204000000002,-46.540258
-23.564767,-46.667013
-23.56259,-46.55999600000001
-23.545897,-46.644531
-23.563856,-46.699127000000004
-23.603538,-46.679051
-23.557782,-46.650043
-23.560478,-46.67622100000001
-23.697426999999998,-46.552528
-23.586838,-46.679264
-23.564253,-46.678809
-23.544693,-46.642938
-23.571497,-46.703694
-23.546619,-46.5996
-23.601714,-46.660466
-23.589018,-46.639168
-23.598473000000002,-46.674073
-23.539288,-46.663579
-23.543026,-46.672315999999995
-23.527613,-46.680605
-23.529833,-46.576668
-23.601573000000002,-46.63330300000001
-23.524402,-46.606761
-23.561497,-46.563441999999995
-23.546619,-46.5996
-23.510788,-46.658483000000004
-23.601743,-46.661976
-23.523004999999998,-46.704343
-23.463068,-46.535782
-23.575243,-46.606378
-23.583443,-46.637795000000004
-23.56026,-46.696531
-23.571998,-46.644833
-23.595008,-46.67445900000001
-23.58108,-46.675809
-23.570396,-46.66017
-23.588893,-46.639482
-23.655510999999997,-46.692662
-23.568958,-46.660247999999996
-23.583443,-46.637795000000004
-23.538362,-46.654753
-23.625741,-46.576468
-23.544648000000002,-46.566853
-23.477675,-46.601618
-23.537157999999998,-46.684872999999996
-23.543126,-46.657577
-23.558418,-46.665507
-23.596639,-46.686273
-23.571497,-46.703694
-23.510788,-46.658483000000004
-23.711865,-46.54358
-23.553043,-46.658743
-23.561497,-46.563441999999995
-23.563423,-46.667438
-23.563423,-46.667438
-23.647204000000002,-46.540258
-23.567398,-46.656928
-23.545897,-46.644531
-23.58108,-46.675809
-23.566078,-46.650739
-23.510788,-46.658483000000004
-23.58108,-46.675809
-23.573313,-46.631888000000004
-23.535337,-46.71002100000001
-23.631503,-46.705184
-23.606238,-46.671741
-23.58108,-46.675809
-23.652317,-46.54593300000001
-23.580543,-46.679528999999995
-23.625741,-46.576468
-23.622218,-46.697502
-23.712196,-46.543347
-23.581588,-46.63899
-23.609953,-46.637948
-23.545463,-46.571203000000004
-23.535223000000002,-46.682253
-23.57163,-46.658758
-23.537648,-46.686111
-23.630916,-46.736519
-23.659662,-46.526748
-23.606275,-46.672114
-23.527613,-46.680605
-23.596849,-46.600122999999996
-23.609717,-46.666031
-23.546023,-46.568483
-23.645164,-46.641049
-23.4638,-46.5263
-23.602738000000002,-46.665139
-23.613453,-46.678364
-23.704514,-46.550163
-23.556576,-46.684614
-23.581559,-46.593978
-23.565843,-46.680304
-23.652317,-46.54593300000001
-23.601743,-46.661976
-23.573732,-46.695918
-23.615854000000002,-46.627368
-23.543126,-46.657577
-23.562063000000002,-46.621878
-23.562598,-46.668343
-23.598448,-46.641063
-23.543126,-46.657577
-23.613953,-46.680820000000004
-23.573732,-46.695918
-23.623104,-46.67149000000001
-23.559197,-46.659121999999996
-23.585107,-46.676429999999996
-23.55538,-46.561281
-23.585107,-46.676429999999996
-23.553878,-46.653533
-23.596055,-46.636846999999996
-23.584963000000002,-46.644828000000004
-23.601743,-46.661976
-23.613692999999998,-46.668713000000004
-23.613692999999998,-46.668713000000004
-23.581488,-46.643848
-23.544693,-46.642938
-23.581559,-46.593978
-23.633456,-46.691775
-23.486437,-46.581702
-23.712196,-46.543347
-23.604982999999997,-46.693719
-23.604013000000002,-46.63625
-23.582902999999998,-46.669878999999995
-23.607255,-46.659554
-23.562063000000002,-46.621878
-23.577233,-46.643008
-23.56026,-46.696531
-23.607217000000002,-46.690469
-23.563168,-46.672748
-23.593583,-46.677951
-23.56366400000001,-46.653651
-23.605653,-46.667598999999996
-23.540383,-46.651128
-23.571428,-46.661163
-23.510788,-46.658483000000004
-23.545317999999998,-46.654903000000004
-23.503288,-46.635278
-23.553665,-46.658793
-23.582463,-46.678489
-23.598448,-46.641063
-23.579233,-46.624153
-23.673939,-46.536547
-23.562744,-46.66950900000001
-23.593583,-46.677951
-23.48183,-46.63151
-23.621648999999998,-46.698045
-23.550686,-46.724861
-23.604067999999998,-46.628498
-23.583614999999998,-46.677578999999994
-23.563856,-46.699127000000004
-23.603064,-46.616678
-23.545463,-46.571203000000004
-23.607344,-46.692365
-23.645623,-46.710739000000004
-23.663496,-46.527978000000004
-23.599324,-46.636733
-23.596034,-46.68932
-23.58108,-46.675809
-23.584423,-46.647773
-23.54901700000001,-46.60426
-23.58108,-46.675809
-23.603963,-46.642313
-23.580888,-46.680954
-23.563636,-46.692945
-23.453626,-46.53455200000001
-23.65405,-46.532755
-23.460498,-46.527837
-23.60251400000001,-46.650319
-23.553878,-46.653533
-23.599324,-46.636733
-23.673196,-46.558455
-23.593583,-46.677951
-23.570396,-46.66017
-23.527613,-46.680605
-23.65405,-46.532755
-23.545463,-46.571203000000004
-23.564767,-46.667013
-23.598448,-46.641063
-23.673196,-46.558455
-23.571497,-46.703694
-23.624678,-46.682942
-23.551697,-46.652685999999996
-23.559089,-46.659065999999996
-23.604067999999998,-46.628498
-23.535337,-46.71002100000001
-23.585157000000002,-46.635588
-23.532743,-46.683273
-23.571428,-46.661163
-23.573313,-46.631888000000004
-23.599311,-46.645936999999996
-23.545954000000002,-46.638771999999996
-23.594852,-46.68594
-23.606238,-46.671741
-23.55667900000001,-46.691053000000004
-23.528265,-46.733388
-23.612888,-46.657649
-23.573313,-46.631888000000004
-23.564713,-46.681239
-23.594443,-46.673894
-23.55538,-46.561281
-23.601743,-46.661976
-23.553878,-46.653533
-23.585107,-46.676429999999996
-23.544282,-46.661808
-23.452322,-46.534953
-23.592966,-46.636663
-23.722502,-46.549842
-23.58322,-46.714728
-23.545368,-46.639534999999995
-23.510788,-46.658483000000004
-23.54059800000001,-46.717779
-23.609057999999997,-46.638023
-23.548263000000002,-46.685604
-23.566457999999997,-46.684809
-23.524623000000002,-46.628845
-23.565088,-46.685069
-23.551697,-46.652685999999996
-23.546619,-46.5996
-23.544693,-46.642938
-23.543126,-46.657577
-23.585107,-46.676429999999996
-23.592257999999998,-46.680564000000004
-23.559973,-46.632988
-23.607894,-46.625147999999996
-23.573732,-46.695918
-23.570396,-46.66017
-23.62695,-46.675121999999995
-23.585107,-46.676429999999996
-23.524928,-46.696094
-23.556576,-46.684614
-23.563636,-46.692945
-23.622076,-46.557473
-23.683097,-46.557902
-23.570320000000002,-46.643683
-23.562739,-46.664757
-23.654084,-46.534128
-23.587768,-46.645853
-23.631778,-46.706474
-23.593583,-46.677951
-23.58108,-46.675809
-23.586838,-46.679264
-23.585107,-46.676429999999996
-23.565843,-46.680304
-23.480853,-46.604468
-23.463068,-46.535782
-23.54901700000001,-46.60426
-23.544693,-46.642938
-23.558418,-46.665507
-23.588893,-46.639482
-23.553878,-46.653533
-23.592257999999998,-46.680564000000004
-23.601714,-46.660466
-23.556570999999998,-46.661628
-23.545368,-46.639534999999995
-23.60251400000001,-46.650319
-23.568338,-46.662938
-23.604343,-46.669219
-23.573327,-46.644149
-23.546578,-46.653258
-23.573732,-46.695918
-23.565023,-46.654098
-23.564748,-46.687969
-23.564767,-46.667013
-23.553665,-46.658793
-23.586838,-46.679264
-23.570396,-46.66017
-23.568958,-46.660247999999996
-23.532623,-46.727689
-23.572058,-46.622633
-23.645623,-46.710739000000004
-23.684864,-46.557578
-23.599579000000002,-46.609584999999996
-23.602473,-46.683779
-23.561532,-46.663985
-23.711865,-46.54358
-23.630916,-46.736519
-23.588893,-46.639482
-23.544693,-46.642938
-23.572625,-46.654173
-23.510788,-46.658483000000004
-23.722154,-46.547338
-23.585157000000002,-46.635588
-23.682134,-46.557565000000004
-23.712196,-46.543347
-23.601743,-46.661976
-23.594443,-46.673894
-23.526004999999998,-46.676297
-23.684864,-46.557578
-23.562063000000002,-46.621878
-23.590495999999998,-46.620145
-23.445273,-46.521465
-23.583498000000002,-46.675944
-23.54901700000001,-46.60426
-23.545583999999998,-46.651824
-23.532743,-46.683273
-23.613653,-46.682429
-23.612888,-46.657649
-23.556570999999998,-46.661628
-23.684864,-46.557578
-23.539215,-46.773801
-23.594852,-46.68594
-23.585107,-46.676429999999996
-23.582810000000002,-46.649662
-23.538362,-46.654753
-23.599579000000002,-46.609584999999996
-23.50850100000001,-46.687723
-23.573183,-46.65215300000001
-23.610915,-46.685833
-23.553878,-46.653533
-23.463068,-46.535782
-23.581498,-46.651137
-23.622518,-46.698459
-23.668125,-46.532802000000004
-23.553878,-46.653533
-23.673196,-46.558455
